,MinTemp,MaxTemp,Precipitation,ReferenceET,Date
0,16.7,28.9,0,3.6,1/2/1981
1,15.5,27.7,0,3.5,1/3/1981
2,12.9,25,0,3.2,1/4/1981
3,15.9,27.8,0,3.5,1/5/1981
4,15.7,29.7,0,3.9,1/6/1981
5,16.9,25.4,0,2.8,1/7/1981
6,16.7,31.9,0,4.3,1/8/1981
7,14.8,31.1,0,4.3,1/9/1981
8,16.3,31.6,0,4.3,1/10/1981
9,13.5,32.5,0,4.8,1/11/1981
10,14.8,32.5,0,4.6,1/12/1981
11,15.3,30.4,0,4.1,1/13/1981
12,15.6,27.4,0,3.5,1/14/1981
13,13.8,29.6,0,4.2,1/15/1981
14,14.4,30.3,1.2,4.3,1/16/1981
15,18,25.6,0,2.7,1/17/1981
16,17.2,26,0,2.9,1/18/1981
17,16.6,27,0,3.3,1/19/1981
18,17.1,31.3,0,4.2,1/20/1981
19,15.7,34.7,0,5.2,1/21/1981
20,17.4,36.4,0,5.4,1/22/1981
21,18.6,33.9,0,4.7,1/23/1981
22,18,34.4,0,4.9,1/24/1981
23,18,35.4,0,5.1,1/25/1981
24,19.6,32.1,0,4.1,1/26/1981
25,16.1,31.1,0,4.4,1/27/1981
26,15.7,33.3,0,4.9,1/28/1981
27,16.2,32.8,0,4.8,1/29/1981
28,14.4,33.4,0,5.1,1/30/1981
29,14.6,33.9,0,5.2,1/31/1981
30,17,29.6,0,4,2/1/1981
31,14.4,32.9,0,5,2/2/1981
32,16.5,31,0,4.4,2/3/1981
33,13.6,29.6,0,4.4,2/4/1981
34,14.6,28.9,0.3,4.1,2/5/1981
35,14.9,27.5,0,3.8,2/6/1981
36,15.3,30.2,0,4.4,2/7/1981
37,17.4,33,0.4,4.8,2/8/1981
38,19,28.7,0,3.6,2/9/1981
39,18.6,36.4,0,5.6,2/10/1981
40,20.3,33.4,0,4.6,2/11/1981
41,16,25.5,0,3.3,2/12/1981
42,15.1,26.4,0,3.6,2/13/1981
43,15.3,24,0,3,2/14/1981
44,15.1,26,0,3.5,2/15/1981
45,14.6,28.9,0.3,4.3,2/16/1981
46,14.9,32.2,0,5.1,2/17/1981
47,17.6,34.3,0,5.3,2/18/1981
48,18,35.8,0,5.6,2/19/1981
49,16.8,35.4,0,5.7,2/20/1981
50,18.7,35.8,0,5.6,2/21/1981
51,17.8,35.8,0,5.7,2/22/1981
52,19,36.2,0,5.7,2/23/1981
53,17.2,35.9,0,5.8,2/24/1981
54,17,36.3,0,6,2/25/1981
55,16.8,37.3,0,6.3,2/26/1981
56,18,38,0,6.3,2/27/1981
57,16.7,37.8,0,6.5,2/28/1981
58,16.4,37.3,0,6.4,3/1/1981
59,17.2,36.4,0,6.1,3/2/1981
60,17.2,33,0,5.2,3/3/1981
61,18,35.5,0,5.8,3/4/1981
62,15.6,35,0,6,3/5/1981
63,15.8,37,0,6.5,3/6/1981
64,16.3,37.6,0,6.6,3/7/1981
65,16.9,39.4,0,7,3/8/1981
66,17,40.3,0,7.2,3/9/1981
67,19.4,38.8,0,6.6,3/10/1981
68,19.3,38.8,0,6.6,3/11/1981
69,18.9,39.2,0,6.8,3/12/1981
70,19.9,39.8,0,6.9,3/13/1981
71,19.1,39,0,6.7,3/14/1981
72,18.3,37.2,0,6.4,3/15/1981
73,17.5,36.7,0,6.3,3/16/1981
74,18.5,37.4,0,6.4,3/17/1981
75,18.6,37.9,0,6.6,3/18/1981
76,18.6,36.5,0,6.2,3/19/1981
77,17.9,37.3,0,6.5,3/20/1981
78,18.7,38.3,0,6.7,3/21/1981
79,21,36.2,0,5.8,3/22/1981
80,19.7,36.6,0,6.1,3/23/1981
81,21.2,37.9,0,6.3,3/24/1981
82,19.4,38.3,0,6.7,3/25/1981
83,18,38.7,0,7,3/26/1981
84,18.5,39,0,7,3/27/1981
85,19.6,39.1,0,6.9,3/28/1981
86,18.4,39.8,0,7.3,3/29/1981
87,21.2,38.7,0,6.6,3/30/1981
88,22,37.5,0,6.1,3/31/1981
89,20.1,38.5,0,6.7,4/1/1981
90,19.8,39.7,0,7.1,4/2/1981
91,18.4,39.5,0,7.3,4/3/1981
92,16.9,39.8,0,7.4,4/4/1981
93,18.3,37.4,0,6.7,4/5/1981
94,18.3,37.8,0,6.8,4/6/1981
95,18.2,41,0,7.7,4/7/1981
96,18.7,37.6,0,6.7,4/8/1981
97,20.5,37.6,0,6.5,4/9/1981
98,19.4,40.1,0,7.4,4/10/1981
99,21.7,42.4,0,7.7,4/11/1981
100,19.8,40.9,0,7.6,4/12/1981
101,18.6,41.9,0,7.9,4/13/1981
102,19.1,39.1,0,7.1,4/14/1981
103,19.5,39,0,7.1,4/15/1981
104,19.2,39.9,0,7.4,4/16/1981
105,19.1,37.6,0,6.7,4/17/1981
106,18.9,37.2,0,6.6,4/18/1981
107,17.6,37.4,0,6.9,4/19/1981
108,19.2,39.2,0,7.2,4/20/1981
109,19.4,39,0,7.1,4/21/1981
110,19.2,37,0,6.6,4/22/1981
111,17.3,35.6,0,6.4,4/23/1981
112,18.1,35.6,0,6.4,4/24/1981
113,18.9,37,0,6.6,4/25/1981
114,19.7,40.2,0,7.5,4/26/1981
115,20.3,40.4,0,7.4,4/27/1981
116,20.7,37.1,0,6.4,4/28/1981
117,19.2,37.2,0,6.7,4/29/1981
118,19.6,39.9,0,7.4,4/30/1981
119,19.7,37,0,6.6,5/1/1981
120,19.4,38.2,0,6.9,5/2/1981
121,19.8,39.5,0,7.3,5/3/1981
122,21.6,40.5,0,7.3,5/4/1981
123,21.9,40.4,0,7.2,5/5/1981
124,23.7,39.4,0,6.7,5/6/1981
125,22.1,40.1,0,7.1,5/7/1981
126,22.1,40.2,0,7.1,5/8/1981
127,21.4,39.5,0,7,5/9/1981
128,21.7,41,0,7.5,5/10/1981
129,21,42.3,0,7.9,5/11/1981
130,21.7,39.8,0,7.1,5/12/1981
131,20.9,38.4,0,6.8,5/13/1981
132,20.2,36.9,0,6.4,5/14/1981
133,20.9,41.4,0,7.7,5/15/1981
134,22,43,0,8,5/16/1981
135,20.4,40.9,0,7.6,5/17/1981
136,19.9,39.9,0,7.4,5/18/1981
137,19.7,39.7,0,7.3,5/19/1981
138,20.3,36.4,0,6.3,5/20/1981
139,21,38.8,0,6.9,5/21/1981
140,20.6,41.8,0,7.9,5/22/1981
141,22.6,42.7,0,7.8,5/23/1981
142,21,41.8,0,7.8,5/24/1981
143,21.2,37.6,0,6.5,5/25/1981
144,21.1,34.6,0,5.6,5/26/1981
145,20.5,36,0.4,6.1,5/27/1981
146,20.1,36.9,0,6.5,5/28/1981
147,20.7,38,0,6.7,5/29/1981
148,20.4,39.3,0,7.1,5/30/1981
149,20,39.4,0,7.2,5/31/1981
150,21.5,39.6,0,7.1,6/1/1981
151,21.4,43.6,0,8.3,6/2/1981
152,22.3,39.9,0,7,6/3/1981
153,22.5,40.6,0,7.2,6/4/1981
154,23.4,36.9,0,5.9,6/5/1981
155,22.8,40.5,0,7.2,6/6/1981
156,22.2,40.1,0,7.1,6/7/1981
157,22.4,38.4,0,6.6,6/8/1981
158,21.9,43.1,0,8.1,6/9/1981
159,22,40,0,7.1,6/10/1981
160,22.1,39.3,0,6.9,6/11/1981
161,22.1,39.9,0,7.1,6/12/1981
162,21.7,38.3,0,6.6,6/13/1981
163,22.5,38.2,0,6.5,6/14/1981
164,23.2,39.1,0,6.6,6/15/1981
165,23.8,36.4,0,5.7,6/16/1981
166,22.9,34.2,0,5.2,6/17/1981
167,22.8,37.2,0,6.1,6/18/1981
168,22.4,36.4,0,5.9,6/19/1981
169,22.4,38.1,0,6.5,6/20/1981
170,22.4,36.5,0,6,6/21/1981
171,22.9,37.1,0,6.1,6/22/1981
172,23.8,37.2,0,5.9,6/23/1981
173,24.1,37.4,3.4,6,6/24/1981
174,24,35.3,0,5.3,6/25/1981
175,23.1,40.4,0,7,6/26/1981
176,22.7,38.9,0,6.7,6/27/1981
177,22,37.5,1.9,6.3,6/28/1981
178,22.6,38.8,0,6.6,6/29/1981
179,23.8,36.5,0,5.7,6/30/1981
180,23.7,42.6,0,7.6,7/1/1981
181,23.7,38.4,0,6.3,7/2/1981
182,25,35.5,0,5.1,7/3/1981
183,24.4,33.2,8.3,4.5,7/4/1981
184,24,34.8,8.3,5.1,7/5/1981
185,23.7,35.1,0,5.3,7/6/1981
186,23.3,35.1,0,5.4,7/7/1981
187,24.7,33,0,4.4,7/8/1981
188,23.4,34.4,0,5.1,7/9/1981
189,23.5,37.5,0,6.1,7/10/1981
190,24.5,36.9,0,5.7,7/11/1981
191,23.8,33.7,0,4.8,7/12/1981
192,24,37.8,0,6.1,7/13/1981
193,25.5,37.1,5.1,5.6,7/14/1981
194,24.7,35,0,5,7/15/1981
195,22.7,39,0,6.7,7/16/1981
196,25.5,36.1,0,5.2,7/17/1981
197,23.7,33.1,0,4.6,7/18/1981
198,23.7,35.1,0.6,5.3,7/19/1981
199,24,35.4,0,5.3,7/20/1981
200,24.8,33.7,0,4.6,7/21/1981
201,24.8,32.8,0,4.3,7/22/1981
202,24.4,33.7,0,4.7,7/23/1981
203,23.6,32.9,19.6,4.6,7/24/1981
204,24.1,32.5,9.8,4.3,7/25/1981
205,24.8,29.6,0,3.1,7/26/1981
206,24,31.4,8.9,4,7/27/1981
207,24.1,32.6,0,4.4,7/28/1981
208,24.3,31.9,0,4.1,7/29/1981
209,24.4,30.7,7.8,3.6,7/30/1981
210,24.3,30.4,0,3.6,7/31/1981
211,24.6,29.4,67.5,3.1,8/1/1981
212,23.3,29.7,0,3.6,8/2/1981
213,23.8,30.8,0,3.8,8/3/1981
214,24.1,30.8,0,3.8,8/4/1981
215,23.3,33.4,0,4.8,8/5/1981
216,24.2,29.8,0.2,3.4,8/6/1981
217,23.6,30.5,0.2,3.7,8/7/1981
218,23.3,32.2,0.2,4.4,8/8/1981
219,23.7,31.4,0.2,4,8/9/1981
220,22.2,31.8,0.2,4.5,8/10/1981
221,23.1,32.4,0,4.5,8/11/1981
222,24,32,0,4.2,8/12/1981
223,23.7,34,0,4.9,8/13/1981
224,22.7,34.2,0,5.1,8/14/1981
225,23.1,29.9,0,3.7,8/15/1981
226,23.4,32.9,0,4.6,8/16/1981
227,23.7,34.1,0,4.9,8/17/1981
228,24.2,32.6,0,4.3,8/18/1981
229,24,33.6,0,4.7,8/19/1981
230,23.8,32.8,0,4.4,8/20/1981
231,24,31.6,3.3,4,8/21/1981
232,23.2,31.6,0,4.2,8/22/1981
233,22.9,32,3.3,4.4,8/23/1981
234,24.2,33,0,4.4,8/24/1981
235,24.8,38.2,0,5.9,8/25/1981
236,25,30.3,0,3.3,8/26/1981
237,23.7,32.3,26.6,4.3,8/27/1981
238,23.8,31.4,17.8,4,8/28/1981
239,24.4,28.3,8.9,2.7,8/29/1981
240,23.2,30.6,0,3.8,8/30/1981
241,23.7,30.2,10.1,3.5,8/31/1981
242,23,30.3,14.7,3.8,9/1/1981
243,23.5,31.1,7.4,3.9,9/2/1981
244,24.5,32.7,0,4.2,9/3/1981
245,24,30.2,8.4,3.5,9/4/1981
246,23.8,32,0,4.1,9/5/1981
247,23.2,32.3,0,4.3,9/6/1981
248,23.6,31.6,15.7,4,9/7/1981
249,23.8,32,0,4.1,9/8/1981
250,23.6,31.5,0,3.9,9/9/1981
251,24.5,29.5,0,3,9/10/1981
252,24.2,31,0,3.6,9/11/1981
253,23.4,28,26.9,2.8,9/12/1981
254,22.5,31.9,0,4.3,9/13/1981
255,23.9,31.9,0,4,9/14/1981
256,23.7,32.8,0,4.3,9/15/1981
257,22.9,33,0,4.5,9/16/1981
258,24.7,29.7,0,3,9/17/1981
259,24.4,31.5,0,3.7,9/18/1981
260,23.7,32.8,0,4.3,9/19/1981
261,23.9,30.3,0,3.4,9/20/1981
262,23.2,32.8,0,4.4,9/21/1981
263,23.3,33.4,0,4.5,9/22/1981
264,23.8,32.5,0,4.1,9/23/1981
265,23.8,32.1,0,4,9/24/1981
266,24.7,35.1,0,4.7,9/25/1981
267,24,35,0,4.8,9/26/1981
268,22.1,34.7,0,5.1,9/27/1981
269,22.6,34.2,0,4.8,9/28/1981
270,21.6,35.3,0,5.3,9/29/1981
271,23.3,35.8,0,5.1,9/30/1981
272,22.6,37.1,0,5.6,10/1/1981
273,24.4,34.5,0,4.5,10/2/1981
274,24.1,36,0,5,10/3/1981
275,24.3,32.4,0,3.9,10/4/1981
276,23.8,32.9,0,4.1,10/5/1981
277,22.5,33.9,0,4.6,10/6/1981
278,22.1,38.2,0,5.9,10/7/1981
279,22.4,38.5,0,5.9,10/8/1981
280,22.6,37.4,0,5.6,10/9/1981
281,22.5,36.8,0,5.4,10/10/1981
282,24.1,36.4,0,5,10/11/1981
283,24.2,36.7,0,5.1,10/12/1981
284,23,37.9,0,5.6,10/13/1981
285,22.6,34.9,4,4.8,10/14/1981
286,24,29.3,4,2.8,10/15/1981
287,23.5,32.2,0,3.8,10/16/1981
288,21.7,35.7,0,5.1,10/17/1981
289,21.2,37.6,0,5.7,10/18/1981
290,21.8,37.2,0,5.5,10/19/1981
291,22.9,37.4,0,5.3,10/20/1981
292,23.6,34.2,0,4.3,10/21/1981
293,22.8,33.4,0,4.2,10/22/1981
294,22.8,34.6,0,4.6,10/23/1981
295,22.6,33.5,0,4.3,10/24/1981
296,22.8,36.9,0,5.1,10/25/1981
297,22.1,37.6,0,5.4,10/26/1981
298,22.9,36.1,0,4.9,10/27/1981
299,21.4,36.2,0,5.1,10/28/1981
300,22,37.7,0,5.4,10/29/1981
301,21.9,37.9,0,5.5,10/30/1981
302,21,36.4,0,5.2,10/31/1981
303,20.8,36.4,0,5.2,11/1/1981
304,20.7,36.6,0,5.3,11/2/1981
305,20.1,38.5,0,5.8,11/3/1981
306,23.4,36.8,0,4.9,11/4/1981
307,21.5,38,0,5.5,11/5/1981
308,21.5,34,0,4.4,11/6/1981
309,22.1,36.5,0,5,11/7/1981
310,23.1,37.3,0,5,11/8/1981
311,22,36.4,0,4.9,11/9/1981
312,22.9,31.3,0,3.4,11/10/1981
313,21.8,31.6,0,3.7,11/11/1981
314,20.3,35.6,0,4.9,11/12/1981
315,20.4,35.8,0,4.9,11/13/1981
316,18.1,36.8,0,5.4,11/14/1981
317,20.8,36.8,0,5.1,11/15/1981
318,21.7,36.4,0,4.9,11/16/1981
319,21,37.4,0,5.2,11/17/1981
320,20.7,36.6,0,5,11/18/1981
321,20,37,0,5.2,11/19/1981
322,20.6,31.5,0,3.7,11/20/1981
323,21.2,31.3,0,3.6,11/21/1981
324,20.4,35.3,0,4.7,11/22/1981
325,20.7,33.9,0,4.3,11/23/1981
326,18.7,34.3,0,4.7,11/24/1981
327,20.6,33,0,4.1,11/25/1981
328,18,32.6,0,4.3,11/26/1981
329,17,33.8,0,4.7,11/27/1981
330,16.4,34.3,0,4.9,11/28/1981
331,16.6,33.9,0,4.7,11/29/1981
332,15.6,33,0,4.6,11/30/1981
333,15.7,32.5,0,4.5,12/1/1981
334,15.9,34.9,0,5,12/2/1981
335,17.9,35.5,0,4.9,12/3/1981
336,19.1,36.1,0,4.9,12/4/1981
337,18.2,36,0,5,12/5/1981
338,18.7,34.7,0,4.6,12/6/1981
339,16.5,33.3,0,4.6,12/7/1981
340,15.8,32.3,0,4.4,12/8/1981
341,17.6,28.3,0,3.3,12/9/1981
342,17.5,31.4,0,4,12/10/1981
343,19.1,24.1,0,2.1,12/11/1981
344,17.8,28.9,0,3.4,12/12/1981
345,16.1,29.3,0,3.7,12/13/1981
346,14.9,33,0,4.6,12/14/1981
347,15.1,33.6,0,4.8,12/15/1981
348,16,34.2,0,4.8,12/16/1981
349,16.5,35,0,4.9,12/17/1981
350,17,34,0,4.7,12/18/1981
351,17.6,33.2,0,4.4,12/19/1981
352,18.3,27.4,0,3,12/20/1981
353,17.7,31.8,0,4.1,12/21/1981
354,16.3,32.4,0,4.4,12/22/1981
355,18,31,0,3.9,12/23/1981
356,16.4,32.8,0,4.5,12/24/1981
357,15.9,34.2,0,4.8,12/25/1981
358,15.2,33.8,0,4.8,12/26/1981
359,17.3,34.8,0,4.8,12/27/1981
360,17.4,34.4,0,4.7,12/28/1981
361,19.6,32.4,0,4,12/29/1981
362,16.9,34.2,0,4.7,12/30/1981
363,16.3,35.3,0,5,12/31/1981
364,17.4,36.4,0,5.2,1/1/1982
365,16.6,37.3,0,5.5,1/2/1982
366,17,34.5,0,4.8,1/3/1982
367,16.2,33.3,0,4.6,1/4/1982
368,14.7,34.2,0,5,1/5/1982
369,16.7,34.6,0,4.9,1/6/1982
370,15.1,33.4,0,4.8,1/7/1982
371,14.5,33,0,4.7,1/8/1982
372,13.8,33.1,0,4.9,1/9/1982
373,15.8,31.4,0,4.3,1/10/1982
374,15.7,30.9,0,4.2,1/11/1982
375,11.9,31,0,4.6,1/12/1982
376,12.7,27.1,0,3.7,1/13/1982
377,15.8,29.6,0,3.9,1/14/1982
378,11.7,31,0,4.7,1/15/1982
379,12.8,31.7,0,4.7,1/16/1982
380,16.6,29.7,0,3.9,1/17/1982
381,16.7,27.4,0,3.3,1/18/1982
382,14.6,30.9,0,4.4,1/19/1982
383,16.6,29,0,3.7,1/20/1982
384,14.1,29.5,0,4.2,1/21/1982
385,12.8,29.1,0,4.2,1/22/1982
386,13,28.4,0,4.1,1/23/1982
387,14.6,28.6,0,3.9,1/24/1982
388,12.4,30.7,0,4.7,1/25/1982
389,13.5,32.4,0,4.9,1/26/1982
390,14.1,33.2,0,5.1,1/27/1982
391,14.1,34,0,5.2,1/28/1982
392,13.4,33.4,0,5.2,1/29/1982
393,12.7,33.1,0,5.2,1/30/1982
394,13.5,34,0,5.4,1/31/1982
395,14.9,34.1,0,5.3,2/1/1982
396,15,32.8,0,4.9,2/2/1982
397,14.5,31.8,0,4.8,2/3/1982
398,13.9,34.5,0,5.5,2/4/1982
399,16.6,32.8,0.3,4.8,2/5/1982
400,16.9,28.6,0.1,3.8,2/6/1982
401,17.1,27.3,0.2,3.5,2/7/1982
402,16.6,26.4,0.2,3.3,2/8/1982
403,15.4,27.2,0.2,3.7,2/9/1982
404,13.8,28.3,0.1,4.2,2/10/1982
405,15.7,29.8,0,4.3,2/11/1982
406,15.4,32.4,0,5,2/12/1982
407,16.3,32.6,0.3,4.9,2/13/1982
408,15.4,32,0,4.9,2/14/1982
409,15.1,33.7,0,5.4,2/15/1982
410,15.5,33.6,0,5.3,2/16/1982
411,14,34.4,0,5.7,2/17/1982
412,17.1,34.5,0,5.4,2/18/1982
413,15.8,33.5,0,5.3,2/19/1982
414,16.2,32,0,4.9,2/20/1982
415,15.4,33.5,0,5.4,2/21/1982
416,17.7,33.8,0,5.2,2/22/1982
417,15.6,34.3,0,5.6,2/23/1982
418,15.7,33.4,0,5.4,2/24/1982
419,18,33.6,0,5.2,2/25/1982
420,16.5,34.4,0,5.6,2/26/1982
421,15.8,35.4,0,5.9,2/27/1982
422,15.7,34.4,0,5.7,2/28/1982
423,15.8,37.1,0,6.4,3/1/1982
424,20.6,36.4,0,5.6,3/2/1982
425,18.7,35.1,0,5.5,3/3/1982
426,20.1,32.2,0,4.6,3/4/1982
427,19,37.1,0,6.1,3/5/1982
428,17.6,38.1,0,6.6,3/6/1982
429,18.5,37.5,0,6.3,3/7/1982
430,17.5,38.4,0,6.7,3/8/1982
431,18.1,34.1,0,5.5,3/9/1982
432,15.4,26.6,0,3.9,3/10/1982
433,14.3,29.9,0,4.9,3/11/1982
434,15.9,32.6,0,5.4,3/12/1982
435,16,35.8,0,6.2,3/13/1982
436,18.1,37,0,6.3,3/14/1982
437,18.8,37.3,0,6.3,3/15/1982
438,18.6,36.5,0,6.2,3/16/1982
439,17.5,33.1,0,5.4,3/17/1982
440,17.4,33,0,5.4,3/18/1982
441,16.6,35.4,0,6.2,3/19/1982
442,17,36.8,0,6.5,3/20/1982
443,18.9,38,0,6.6,3/21/1982
444,18,38.7,0,6.9,3/22/1982
445,18.9,39.2,0,7,3/23/1982
446,18.7,37.3,0,6.5,3/24/1982
447,19.1,36.2,0,6.1,3/25/1982
448,19.2,36.5,0,6.2,3/26/1982
449,19.9,35.6,0,5.8,3/27/1982
450,18.9,29.9,0,4.4,3/28/1982
451,17.7,30.1,0,4.7,3/29/1982
452,18.6,28.2,0,4,3/30/1982
453,17.7,33.2,0,5.6,3/31/1982
454,18.3,38.3,0,6.9,4/1/1982
455,21.4,40.8,0,7.2,4/2/1982
456,19.6,41,0,7.5,4/3/1982
457,19.6,39.3,0,7.1,4/4/1982
458,19.6,40.4,0,7.4,4/5/1982
459,20.5,42,0,7.7,4/6/1982
460,21.8,41.2,0,7.4,4/7/1982
461,23.1,41,0,7.1,4/8/1982
462,20,36.3,0,6.2,4/9/1982
463,19.9,37.5,0,6.5,4/10/1982
464,17.7,32.6,0,5.5,4/11/1982
465,16.9,31,0,5.2,4/12/1982
466,16.1,30.7,0,5.2,4/13/1982
467,16.6,30.9,0,5.2,4/14/1982
468,17.5,32.5,0,5.5,4/15/1982
469,18.5,34.2,0,5.8,4/16/1982
470,19.2,34.8,0,5.9,4/17/1982
471,18.8,33.2,0,5.5,4/18/1982
472,19.1,33.1,0,5.5,4/19/1982
473,19.8,32.3,0,5.1,4/20/1982
474,18.9,33,0,5.5,4/21/1982
475,18.8,33.4,0,5.6,4/22/1982
476,19.1,35.7,0,6.2,4/23/1982
477,19.3,36.6,0,6.4,4/24/1982
478,20.4,35.6,0,6,4/25/1982
479,19.5,34.5,0,5.8,4/26/1982
480,18.4,36.5,0,6.6,4/27/1982
481,19,38.7,0,7.1,4/28/1982
482,18.9,39.8,0,7.4,4/29/1982
483,19,37.8,0,6.9,4/30/1982
484,17.9,36.9,0,6.8,5/1/1982
485,18.6,37,0,6.7,5/2/1982
486,17.6,37.1,0,6.9,5/3/1982
487,18.2,37.9,0,7,5/4/1982
488,17.9,36,0,6.5,5/5/1982
489,18.3,33,0,5.6,5/6/1982
490,18.3,32,0,5.3,5/7/1982
491,18.1,35.4,0,6.3,5/8/1982
492,17.6,34.2,0,6.1,5/9/1982
493,17.5,37.3,0,6.9,5/10/1982
494,20.7,38.5,0,6.8,5/11/1982
495,20.7,40.9,0,7.6,5/12/1982
496,21.5,39,0,6.9,5/13/1982
497,21.7,37.8,0,6.5,5/14/1982
498,20.7,37.1,0,6.5,5/15/1982
499,19.4,37,0,6.6,5/16/1982
500,20.1,39.6,0,7.3,5/17/1982
501,19.5,40,0,7.5,5/18/1982
502,19.4,39.4,0,7.3,5/19/1982
503,19.6,37,0,6.6,5/20/1982
504,19.4,37.3,0,6.7,5/21/1982
505,19.6,39.1,0,7.2,5/22/1982
506,20.2,41.9,0,7.9,5/23/1982
507,20.9,40.9,0,7.5,5/24/1982
508,20.5,37.9,0,6.7,5/25/1982
509,20.1,39.2,0,7.2,5/26/1982
510,19.7,36.8,0,6.5,5/27/1982
511,19.3,36.5,0,6.5,5/28/1982
512,19.1,33.7,0,5.7,5/29/1982
513,19.5,37.3,0,6.7,5/30/1982
514,19.6,36.4,0,6.4,5/31/1982
515,20.8,34.9,0,5.8,6/1/1982
516,19.4,38.2,0,7,6/2/1982
517,20.9,36.9,0,6.4,6/3/1982
518,24.5,42.2,0,7.4,6/4/1982
519,22.7,41.5,0,7.5,6/5/1982
520,21.7,41.5,0,7.6,6/6/1982
521,21.5,42,0,7.8,6/7/1982
522,21.4,41.8,0,7.7,6/8/1982
523,21.2,38.3,0,6.7,6/9/1982
524,21.6,36.3,0,6,6/10/1982
525,20.7,41.7,0,7.8,6/11/1982
526,21.6,42.1,0,7.8,6/12/1982
527,22.3,41,0,7.4,6/13/1982
528,22.3,39.3,0,6.8,6/14/1982
529,22.9,37.4,0,6.2,6/15/1982
530,22.2,42.2,0,7.7,6/16/1982
531,21.9,42.6,0,7.9,6/17/1982
532,22.4,39.5,0,6.9,6/18/1982
533,22.2,36.9,0,6.1,6/19/1982
534,21.7,38.8,0,6.8,6/20/1982
535,21.2,37,0,6.3,6/21/1982
536,21.4,35.6,0,5.9,6/22/1982
537,22.7,37.2,0,6.1,6/23/1982
538,22.2,33.4,0,5,6/24/1982
539,20.5,36.4,0,6.2,6/25/1982
540,21.6,39.6,0,7,6/26/1982
541,22.1,37.2,0,6.2,6/27/1982
542,22.5,37.6,0,6.3,6/28/1982
543,22.6,34.3,0,5.3,6/29/1982
544,21.7,36.3,0,6,6/30/1982
545,23.5,37.5,0,6.1,7/1/1982
546,23.9,38,0,6.2,7/2/1982
547,23.4,35.5,0,5.5,7/3/1982
548,22.1,33.6,0,5.1,7/4/1982
549,22,35.8,0,5.8,7/5/1982
550,22.1,37.4,0,6.3,7/6/1982
551,22.3,38.4,0,6.5,7/7/1982
552,24.3,37.3,0,5.9,7/8/1982
553,23.3,36,0,5.6,7/9/1982
554,24.7,34.3,0,4.8,7/10/1982
555,24.6,34.2,8.7,4.8,7/11/1982
556,24.5,37,8.7,5.8,7/12/1982
557,24.5,36.3,0,5.5,7/13/1982
558,24.6,36.2,8.7,5.4,7/14/1982
559,24.9,37,26.2,5.6,7/15/1982
560,25.4,31.4,0,3.6,7/16/1982
561,23.9,34.3,0,5,7/17/1982
562,23.4,35.3,0,5.4,7/18/1982
563,23.9,36.6,0,5.7,7/19/1982
564,24.6,33.6,0,4.6,7/20/1982
565,24.4,37.2,0,5.8,7/21/1982
566,25,34.9,0,4.9,7/22/1982
567,24.4,35.5,0,5.3,7/23/1982
568,23.6,35.4,14.8,5.4,7/24/1982
569,25.1,32.6,0,4.1,7/25/1982
570,24.1,32.8,0,4.4,7/26/1982
571,23.1,35.7,0,5.6,7/27/1982
572,24.7,34.6,0,4.9,7/28/1982
573,23.1,33.2,16.5,4.8,7/29/1982
574,22.8,35.5,0,5.6,7/30/1982
575,24.2,33.4,0,4.6,7/31/1982
576,23.2,34.6,0,5.2,8/1/1982
577,23.1,35.1,0,5.4,8/2/1982
578,23.7,35.1,0,5.3,8/3/1982
579,22.6,35.3,0,5.5,8/4/1982
580,22.4,34.7,0,5.4,8/5/1982
581,23.3,35.1,41.8,5.3,8/6/1982
582,23,35.5,0,5.5,8/7/1982
583,23.1,35.5,0,5.5,8/8/1982
584,23.2,33.9,0,5,8/9/1982
585,24.1,34,0,4.8,8/10/1982
586,23.6,34.1,0,4.9,8/11/1982
587,23.5,32.5,7,4.5,8/12/1982
588,22.7,29,14.1,3.5,8/13/1982
589,23.2,31.2,7,4.1,8/14/1982
590,23.5,32.8,0,4.5,8/15/1982
591,22.6,34.1,0,5.1,8/16/1982
592,24.4,31.9,0,4,8/17/1982
593,23.6,33,15,4.6,8/18/1982
594,24,34.1,0,4.8,8/19/1982
595,23.4,33.6,0,4.8,8/20/1982
596,24.4,30.6,0,3.6,8/21/1982
597,23.4,33.5,9.4,4.8,8/22/1982
598,24.4,32.9,10.8,4.3,8/23/1982
599,23.8,34.3,18.9,4.9,8/24/1982
600,24.4,33.8,0,4.6,8/25/1982
601,24,35.7,0,5.3,8/26/1982
602,24.9,32.9,0,4.2,8/27/1982
603,23.8,30.7,0,3.7,8/28/1982
604,23.8,32.2,0,4.2,8/29/1982
605,23.1,34.3,0,5,8/30/1982
606,24.3,30.4,0,3.5,8/31/1982
607,24,30,0,3.4,9/1/1982
608,23.6,32.3,0,4.3,9/2/1982
609,22.2,35,0,5.4,9/3/1982
610,24,34.6,0,4.9,9/4/1982
611,24.3,33.8,0,4.6,9/5/1982
612,23.1,36.5,0,5.6,9/6/1982
613,23.8,35,0,5,9/7/1982
614,24.3,34.5,5.6,4.8,9/8/1982
615,23.6,35,0,5.1,9/9/1982
616,22.6,36.5,0,5.7,9/10/1982
617,24.3,34.5,6.7,4.8,9/11/1982
618,24.6,34.8,0,4.8,9/12/1982
619,24.2,33.7,0,4.5,9/13/1982
