,MinTemp,MaxTemp,Precipitation,ReferenceET,Date
0,16.7,28.9,0.0,3.6,1981-01-02
1,15.5,27.7,0.0,3.5,1981-01-03
2,12.9,25.0,0.0,3.2,1981-01-04
3,15.9,27.8,0.0,3.5,1981-01-05
4,15.7,29.7,0.0,3.9,1981-01-06
5,16.9,25.4,0.0,2.8,1981-01-07
6,16.7,31.9,0.0,4.3,1981-01-08
7,14.8,31.1,0.0,4.3,1981-01-09
8,16.3,31.6,0.0,4.3,1981-01-10
9,13.5,32.5,0.0,4.8,1981-01-11
10,14.8,32.5,0.0,4.6,1981-01-12
11,15.3,30.4,0.0,4.1,1981-01-13
12,15.6,27.4,0.0,3.5,1981-01-14
13,13.8,29.6,0.0,4.2,1981-01-15
14,14.4,30.3,1.2,4.3,1981-01-16
15,18.0,25.6,0.0,2.7,1981-01-17
16,17.2,26.0,0.0,2.9,1981-01-18
17,16.6,27.0,0.0,3.3,1981-01-19
18,17.1,31.3,0.0,4.2,1981-01-20
19,15.7,34.7,0.0,5.2,1981-01-21
20,17.4,36.4,0.0,5.4,1981-01-22
21,18.6,33.9,0.0,4.7,1981-01-23
22,18.0,34.4,0.0,4.9,1981-01-24
23,18.0,35.4,0.0,5.1,1981-01-25
24,19.6,32.1,0.0,4.1,1981-01-26
25,16.1,31.1,0.0,4.4,1981-01-27
26,15.7,33.3,0.0,4.9,1981-01-28
27,16.2,32.8,0.0,4.8,1981-01-29
28,14.4,33.4,0.0,5.1,1981-01-30
29,14.6,33.9,0.0,5.2,1981-01-31
30,17.0,29.6,0.0,4.0,1981-02-01
31,14.4,32.9,0.0,5.0,1981-02-02
32,16.5,31.0,0.0,4.4,1981-02-03
33,13.6,29.6,0.0,4.4,1981-02-04
34,14.6,28.9,0.3,4.1,1981-02-05
35,14.9,27.5,0.0,3.8,1981-02-06
36,15.3,30.2,0.0,4.4,1981-02-07
37,17.4,33.0,0.4,4.8,1981-02-08
38,19.0,28.7,0.0,3.6,1981-02-09
39,18.6,36.4,0.0,5.6,1981-02-10
40,20.3,33.4,0.0,4.6,1981-02-11
41,16.0,25.5,0.0,3.3,1981-02-12
42,15.1,26.4,0.0,3.6,1981-02-13
43,15.3,24.0,0.0,3.0,1981-02-14
44,15.1,26.0,0.0,3.5,1981-02-15
45,14.6,28.9,0.3,4.3,1981-02-16
46,14.9,32.2,0.0,5.1,1981-02-17
47,17.6,34.3,0.0,5.3,1981-02-18
48,18.0,35.8,0.0,5.6,1981-02-19
49,16.8,35.4,0.0,5.7,1981-02-20
50,18.7,35.8,0.0,5.6,1981-02-21
51,17.8,35.8,0.0,5.7,1981-02-22
52,19.0,36.2,0.0,5.7,1981-02-23
53,17.2,35.9,0.0,5.8,1981-02-24
54,17.0,36.3,0.0,6.0,1981-02-25
55,16.8,37.3,0.0,6.3,1981-02-26
56,18.0,38.0,0.0,6.3,1981-02-27
57,16.7,37.8,0.0,6.5,1981-02-28
58,16.4,37.3,0.0,6.4,1981-03-01
59,17.2,36.4,0.0,6.1,1981-03-02
60,17.2,33.0,0.0,5.2,1981-03-03
61,18.0,35.5,0.0,5.8,1981-03-04
62,15.6,35.0,0.0,6.0,1981-03-05
63,15.8,37.0,0.0,6.5,1981-03-06
64,16.3,37.6,0.0,6.6,1981-03-07
65,16.9,39.4,0.0,7.0,1981-03-08
66,17.0,40.3,0.0,7.2,1981-03-09
67,19.4,38.8,0.0,6.6,1981-03-10
68,19.3,38.8,0.0,6.6,1981-03-11
69,18.9,39.2,0.0,6.8,1981-03-12
70,19.9,39.8,0.0,6.9,1981-03-13
71,19.1,39.0,0.0,6.7,1981-03-14
72,18.3,37.2,0.0,6.4,1981-03-15
73,17.5,36.7,0.0,6.3,1981-03-16
74,18.5,37.4,0.0,6.4,1981-03-17
75,18.6,37.9,0.0,6.6,1981-03-18
76,18.6,36.5,0.0,6.2,1981-03-19
77,17.9,37.3,0.0,6.5,1981-03-20
78,18.7,38.3,0.0,6.7,1981-03-21
79,21.0,36.2,0.0,5.8,1981-03-22
80,19.7,36.6,0.0,6.1,1981-03-23
81,21.2,37.9,0.0,6.3,1981-03-24
82,19.4,38.3,0.0,6.7,1981-03-25
83,18.0,38.7,0.0,7.0,1981-03-26
84,18.5,39.0,0.0,7.0,1981-03-27
85,19.6,39.1,0.0,6.9,1981-03-28
86,18.4,39.8,0.0,7.3,1981-03-29
87,21.2,38.7,0.0,6.6,1981-03-30
88,22.0,37.5,0.0,6.1,1981-03-31
89,20.1,38.5,0.0,6.7,1981-04-01
90,19.8,39.7,0.0,7.1,1981-04-02
91,18.4,39.5,0.0,7.3,1981-04-03
92,16.9,39.8,0.0,7.4,1981-04-04
93,18.3,37.4,0.0,6.7,1981-04-05
94,18.3,37.8,0.0,6.8,1981-04-06
95,18.2,41.0,0.0,7.7,1981-04-07
96,18.7,37.6,0.0,6.7,1981-04-08
97,20.5,37.6,0.0,6.5,1981-04-09
98,19.4,40.1,0.0,7.4,1981-04-10
99,21.7,42.4,0.0,7.7,1981-04-11
100,19.8,40.9,0.0,7.6,1981-04-12
101,18.6,41.9,0.0,7.9,1981-04-13
102,19.1,39.1,0.0,7.1,1981-04-14
103,19.5,39.0,0.0,7.1,1981-04-15
104,19.2,39.9,0.0,7.4,1981-04-16
105,19.1,37.6,0.0,6.7,1981-04-17
106,18.9,37.2,0.0,6.6,1981-04-18
107,17.6,37.4,0.0,6.9,1981-04-19
108,19.2,39.2,0.0,7.2,1981-04-20
109,19.4,39.0,0.0,7.1,1981-04-21
110,19.2,37.0,0.0,6.6,1981-04-22
111,17.3,35.6,0.0,6.4,1981-04-23
112,18.1,35.6,0.0,6.4,1981-04-24
113,18.9,37.0,0.0,6.6,1981-04-25
114,19.7,40.2,0.0,7.5,1981-04-26
115,20.3,40.4,0.0,7.4,1981-04-27
116,20.7,37.1,0.0,6.4,1981-04-28
117,19.2,37.2,0.0,6.7,1981-04-29
118,19.6,39.9,0.0,7.4,1981-04-30
119,19.7,37.0,0.0,6.6,1981-05-01
120,19.4,38.2,0.0,6.9,1981-05-02
121,19.8,39.5,0.0,7.3,1981-05-03
122,21.6,40.5,0.0,7.3,1981-05-04
123,21.9,40.4,0.0,7.2,1981-05-05
124,23.7,39.4,0.0,6.7,1981-05-06
125,22.1,40.1,0.0,7.1,1981-05-07
126,22.1,40.2,0.0,7.1,1981-05-08
127,21.4,39.5,0.0,7.0,1981-05-09
128,21.7,41.0,0.0,7.5,1981-05-10
129,21.0,42.3,0.0,7.9,1981-05-11
130,21.7,39.8,0.0,7.1,1981-05-12
131,20.9,38.4,0.0,6.8,1981-05-13
132,20.2,36.9,0.0,6.4,1981-05-14
133,20.9,41.4,0.0,7.7,1981-05-15
134,22.0,43.0,0.0,8.0,1981-05-16
135,20.4,40.9,0.0,7.6,1981-05-17
136,19.9,39.9,0.0,7.4,1981-05-18
137,19.7,39.7,0.0,7.3,1981-05-19
138,20.3,36.4,0.0,6.3,1981-05-20
139,21.0,38.8,0.0,6.9,1981-05-21
140,20.6,41.8,0.0,7.9,1981-05-22
141,22.6,42.7,0.0,7.8,1981-05-23
142,21.0,41.8,0.0,7.8,1981-05-24
143,21.2,37.6,0.0,6.5,1981-05-25
144,21.1,34.6,0.0,5.6,1981-05-26
145,20.5,36.0,0.4,6.1,1981-05-27
146,20.1,36.9,0.0,6.5,1981-05-28
147,20.7,38.0,0.0,6.7,1981-05-29
148,20.4,39.3,0.0,7.1,1981-05-30
149,20.0,39.4,0.0,7.2,1981-05-31
150,21.5,39.6,0.0,7.1,1981-06-01
151,21.4,43.6,0.0,8.3,1981-06-02
152,22.3,39.9,0.0,7.0,1981-06-03
153,22.5,40.6,0.0,7.2,1981-06-04
154,23.4,36.9,0.0,5.9,1981-06-05
155,22.8,40.5,0.0,7.2,1981-06-06
156,22.2,40.1,0.0,7.1,1981-06-07
157,22.4,38.4,0.0,6.6,1981-06-08
158,21.9,43.1,0.0,8.1,1981-06-09
159,22.0,40.0,0.0,7.1,1981-06-10
160,22.1,39.3,0.0,6.9,1981-06-11
161,22.1,39.9,0.0,7.1,1981-06-12
162,21.7,38.3,0.0,6.6,1981-06-13
163,22.5,38.2,0.0,6.5,1981-06-14
164,23.2,39.1,0.0,6.6,1981-06-15
165,23.8,36.4,0.0,5.7,1981-06-16
166,22.9,34.2,0.0,5.2,1981-06-17
167,22.8,37.2,0.0,6.1,1981-06-18
168,22.4,36.4,0.0,5.9,1981-06-19
169,22.4,38.1,0.0,6.5,1981-06-20
170,22.4,36.5,0.0,6.0,1981-06-21
171,22.9,37.1,0.0,6.1,1981-06-22
172,23.8,37.2,0.0,5.9,1981-06-23
173,24.1,37.4,3.4,6.0,1981-06-24
174,24.0,35.3,0.0,5.3,1981-06-25
175,23.1,40.4,0.0,7.0,1981-06-26
176,22.7,38.9,0.0,6.7,1981-06-27
177,22.0,37.5,1.9,6.3,1981-06-28
178,22.6,38.8,0.0,6.6,1981-06-29
179,23.8,36.5,0.0,5.7,1981-06-30
180,23.7,42.6,0.0,7.6,1981-07-01
181,23.7,38.4,0.0,6.3,1981-07-02
182,25.0,35.5,0.0,5.1,1981-07-03
183,24.4,33.2,8.3,4.5,1981-07-04
184,24.0,34.8,8.3,5.1,1981-07-05
185,23.7,35.1,0.0,5.3,1981-07-06
186,23.3,35.1,0.0,5.4,1981-07-07
187,24.7,33.0,0.0,4.4,1981-07-08
188,23.4,34.4,0.0,5.1,1981-07-09
189,23.5,37.5,0.0,6.1,1981-07-10
190,24.5,36.9,0.0,5.7,1981-07-11
191,23.8,33.7,0.0,4.8,1981-07-12
192,24.0,37.8,0.0,6.1,1981-07-13
193,25.5,37.1,5.1,5.6,1981-07-14
194,24.7,35.0,0.0,5.0,1981-07-15
195,22.7,39.0,0.0,6.7,1981-07-16
196,25.5,36.1,0.0,5.2,1981-07-17
197,23.7,33.1,0.0,4.6,1981-07-18
198,23.7,35.1,0.6,5.3,1981-07-19
199,24.0,35.4,0.0,5.3,1981-07-20
200,24.8,33.7,0.0,4.6,1981-07-21
201,24.8,32.8,0.0,4.3,1981-07-22
202,24.4,33.7,0.0,4.7,1981-07-23
203,23.6,32.9,19.6,4.6,1981-07-24
204,24.1,32.5,9.8,4.3,1981-07-25
205,24.8,29.6,0.0,3.1,1981-07-26
206,24.0,31.4,8.9,4.0,1981-07-27
207,24.1,32.6,0.0,4.4,1981-07-28
208,24.3,31.9,0.0,4.1,1981-07-29
209,24.4,30.7,7.8,3.6,1981-07-30
210,24.3,30.4,0.0,3.6,1981-07-31
211,24.6,29.4,67.5,3.1,1981-08-01
212,23.3,29.7,0.0,3.6,1981-08-02
213,23.8,30.8,0.0,3.8,1981-08-03
214,24.1,30.8,0.0,3.8,1981-08-04
215,23.3,33.4,0.0,4.8,1981-08-05
216,24.2,29.8,0.2,3.4,1981-08-06
217,23.6,30.5,0.2,3.7,1981-08-07
218,23.3,32.2,0.2,4.4,1981-08-08
219,23.7,31.4,0.2,4.0,1981-08-09
220,22.2,31.8,0.2,4.5,1981-08-10
221,23.1,32.4,0.0,4.5,1981-08-11
222,24.0,32.0,0.0,4.2,1981-08-12
223,23.7,34.0,0.0,4.9,1981-08-13
224,22.7,34.2,0.0,5.1,1981-08-14
225,23.1,29.9,0.0,3.7,1981-08-15
226,23.4,32.9,0.0,4.6,1981-08-16
227,23.7,34.1,0.0,4.9,1981-08-17
228,24.2,32.6,0.0,4.3,1981-08-18
229,24.0,33.6,0.0,4.7,1981-08-19
230,23.8,32.8,0.0,4.4,1981-08-20
231,24.0,31.6,3.3,4.0,1981-08-21
232,23.2,31.6,0.0,4.2,1981-08-22
233,22.9,32.0,3.3,4.4,1981-08-23
234,24.2,33.0,0.0,4.4,1981-08-24
235,24.8,38.2,0.0,5.9,1981-08-25
236,25.0,30.3,0.0,3.3,1981-08-26
237,23.7,32.3,26.6,4.3,1981-08-27
238,23.8,31.4,17.8,4.0,1981-08-28
239,24.4,28.3,8.9,2.7,1981-08-29
240,23.2,30.6,0.0,3.8,1981-08-30
241,23.7,30.2,10.1,3.5,1981-08-31
242,23.0,30.3,14.7,3.8,1981-09-01
243,23.5,31.1,7.4,3.9,1981-09-02
244,24.5,32.7,0.0,4.2,1981-09-03
245,24.0,30.2,8.4,3.5,1981-09-04
246,23.8,32.0,0.0,4.1,1981-09-05
247,23.2,32.3,0.0,4.3,1981-09-06
248,23.6,31.6,15.7,4.0,1981-09-07
249,23.8,32.0,0.0,4.1,1981-09-08
250,23.6,31.5,0.0,3.9,1981-09-09
251,24.5,29.5,0.0,3.0,1981-09-10
252,24.2,31.0,0.0,3.6,1981-09-11
253,23.4,28.0,26.9,2.8,1981-09-12
254,22.5,31.9,0.0,4.3,1981-09-13
255,23.9,31.9,0.0,4.0,1981-09-14
256,23.7,32.8,0.0,4.3,1981-09-15
257,22.9,33.0,0.0,4.5,1981-09-16
258,24.7,29.7,0.0,3.0,1981-09-17
259,24.4,31.5,0.0,3.7,1981-09-18
260,23.7,32.8,0.0,4.3,1981-09-19
261,23.9,30.3,0.0,3.4,1981-09-20
262,23.2,32.8,0.0,4.4,1981-09-21
263,23.3,33.4,0.0,4.5,1981-09-22
264,23.8,32.5,0.0,4.1,1981-09-23
265,23.8,32.1,0.0,4.0,1981-09-24
266,24.7,35.1,0.0,4.7,1981-09-25
267,24.0,35.0,0.0,4.8,1981-09-26
268,22.1,34.7,0.0,5.1,1981-09-27
269,22.6,34.2,0.0,4.8,1981-09-28
270,21.6,35.3,0.0,5.3,1981-09-29
271,23.3,35.8,0.0,5.1,1981-09-30
272,22.6,37.1,0.0,5.6,1981-10-01
273,24.4,34.5,0.0,4.5,1981-10-02
274,24.1,36.0,0.0,5.0,1981-10-03
275,24.3,32.4,0.0,3.9,1981-10-04
276,23.8,32.9,0.0,4.1,1981-10-05
277,22.5,33.9,0.0,4.6,1981-10-06
278,22.1,38.2,0.0,5.9,1981-10-07
279,22.4,38.5,0.0,5.9,1981-10-08
280,22.6,37.4,0.0,5.6,1981-10-09
281,22.5,36.8,0.0,5.4,1981-10-10
282,24.1,36.4,0.0,5.0,1981-10-11
283,24.2,36.7,0.0,5.1,1981-10-12
284,23.0,37.9,0.0,5.6,1981-10-13
285,22.6,34.9,4.0,4.8,1981-10-14
286,24.0,29.3,4.0,2.8,1981-10-15
287,23.5,32.2,0.0,3.8,1981-10-16
288,21.7,35.7,0.0,5.1,1981-10-17
289,21.2,37.6,0.0,5.7,1981-10-18
290,21.8,37.2,0.0,5.5,1981-10-19
291,22.9,37.4,0.0,5.3,1981-10-20
292,23.6,34.2,0.0,4.3,1981-10-21
293,22.8,33.4,0.0,4.2,1981-10-22
294,22.8,34.6,0.0,4.6,1981-10-23
295,22.6,33.5,0.0,4.3,1981-10-24
296,22.8,36.9,0.0,5.1,1981-10-25
297,22.1,37.6,0.0,5.4,1981-10-26
298,22.9,36.1,0.0,4.9,1981-10-27
299,21.4,36.2,0.0,5.1,1981-10-28
300,22.0,37.7,0.0,5.4,1981-10-29
301,21.9,37.9,0.0,5.5,1981-10-30
302,21.0,36.4,0.0,5.2,1981-10-31
303,20.8,36.4,0.0,5.2,1981-11-01
304,20.7,36.6,0.0,5.3,1981-11-02
305,20.1,38.5,0.0,5.8,1981-11-03
306,23.4,36.8,0.0,4.9,1981-11-04
307,21.5,38.0,0.0,5.5,1981-11-05
308,21.5,34.0,0.0,4.4,1981-11-06
309,22.1,36.5,0.0,5.0,1981-11-07
310,23.1,37.3,0.0,5.0,1981-11-08
311,22.0,36.4,0.0,4.9,1981-11-09
312,22.9,31.3,0.0,3.4,1981-11-10
313,21.8,31.6,0.0,3.7,1981-11-11
314,20.3,35.6,0.0,4.9,1981-11-12
315,20.4,35.8,0.0,4.9,1981-11-13
316,18.1,36.8,0.0,5.4,1981-11-14
317,20.8,36.8,0.0,5.1,1981-11-15
318,21.7,36.4,0.0,4.9,1981-11-16
319,21.0,37.4,0.0,5.2,1981-11-17
320,20.7,36.6,0.0,5.0,1981-11-18
321,20.0,37.0,0.0,5.2,1981-11-19
322,20.6,31.5,0.0,3.7,1981-11-20
323,21.2,31.3,0.0,3.6,1981-11-21
324,20.4,35.3,0.0,4.7,1981-11-22
325,20.7,33.9,0.0,4.3,1981-11-23
326,18.7,34.3,0.0,4.7,1981-11-24
327,20.6,33.0,0.0,4.1,1981-11-25
328,18.0,32.6,0.0,4.3,1981-11-26
329,17.0,33.8,0.0,4.7,1981-11-27
330,16.4,34.3,0.0,4.9,1981-11-28
331,16.6,33.9,0.0,4.7,1981-11-29
332,15.6,33.0,0.0,4.6,1981-11-30
333,15.7,32.5,0.0,4.5,1981-12-01
334,15.9,34.9,0.0,5.0,1981-12-02
335,17.9,35.5,0.0,4.9,1981-12-03
336,19.1,36.1,0.0,4.9,1981-12-04
337,18.2,36.0,0.0,5.0,1981-12-05
338,18.7,34.7,0.0,4.6,1981-12-06
339,16.5,33.3,0.0,4.6,1981-12-07
340,15.8,32.3,0.0,4.4,1981-12-08
341,17.6,28.3,0.0,3.3,1981-12-09
342,17.5,31.4,0.0,4.0,1981-12-10
343,19.1,24.1,0.0,2.1,1981-12-11
344,17.8,28.9,0.0,3.4,1981-12-12
345,16.1,29.3,0.0,3.7,1981-12-13
346,14.9,33.0,0.0,4.6,1981-12-14
347,15.1,33.6,0.0,4.8,1981-12-15
348,16.0,34.2,0.0,4.8,1981-12-16
349,16.5,35.0,0.0,4.9,1981-12-17
350,17.0,34.0,0.0,4.7,1981-12-18
351,17.6,33.2,0.0,4.4,1981-12-19
352,18.3,27.4,0.0,3.0,1981-12-20
353,17.7,31.8,0.0,4.1,1981-12-21
354,16.3,32.4,0.0,4.4,1981-12-22
355,18.0,31.0,0.0,3.9,1981-12-23
356,16.4,32.8,0.0,4.5,1981-12-24
357,15.9,34.2,0.0,4.8,1981-12-25
358,15.2,33.8,0.0,4.8,1981-12-26
359,17.3,34.8,0.0,4.8,1981-12-27
360,17.4,34.4,0.0,4.7,1981-12-28
361,19.6,32.4,0.0,4.0,1981-12-29
362,16.9,34.2,0.0,4.7,1981-12-30
363,16.3,35.3,0.0,5.0,1981-12-31
364,17.4,36.4,0.0,5.2,1982-01-01
365,16.6,37.3,0.0,5.5,1982-01-02
366,17.0,34.5,0.0,4.8,1982-01-03
367,16.2,33.3,0.0,4.6,1982-01-04
368,14.7,34.2,0.0,5.0,1982-01-05
369,16.7,34.6,0.0,4.9,1982-01-06
370,15.1,33.4,0.0,4.8,1982-01-07
371,14.5,33.0,0.0,4.7,1982-01-08
372,13.8,33.1,0.0,4.9,1982-01-09
373,15.8,31.4,0.0,4.3,1982-01-10
374,15.7,30.9,0.0,4.2,1982-01-11
375,11.9,31.0,0.0,4.6,1982-01-12
376,12.7,27.1,0.0,3.7,1982-01-13
377,15.8,29.6,0.0,3.9,1982-01-14
378,11.7,31.0,0.0,4.7,1982-01-15
379,12.8,31.7,0.0,4.7,1982-01-16
380,16.6,29.7,0.0,3.9,1982-01-17
381,16.7,27.4,0.0,3.3,1982-01-18
382,14.6,30.9,0.0,4.4,1982-01-19
383,16.6,29.0,0.0,3.7,1982-01-20
384,14.1,29.5,0.0,4.2,1982-01-21
385,12.8,29.1,0.0,4.2,1982-01-22
386,13.0,28.4,0.0,4.1,1982-01-23
387,14.6,28.6,0.0,3.9,1982-01-24
388,12.4,30.7,0.0,4.7,1982-01-25
389,13.5,32.4,0.0,4.9,1982-01-26
390,14.1,33.2,0.0,5.1,1982-01-27
391,14.1,34.0,0.0,5.2,1982-01-28
392,13.4,33.4,0.0,5.2,1982-01-29
393,12.7,33.1,0.0,5.2,1982-01-30
394,13.5,34.0,0.0,5.4,1982-01-31
395,14.9,34.1,0.0,5.3,1982-02-01
396,15.0,32.8,0.0,4.9,1982-02-02
397,14.5,31.8,0.0,4.8,1982-02-03
398,13.9,34.5,0.0,5.5,1982-02-04
399,16.6,32.8,0.3,4.8,1982-02-05
400,16.9,28.6,0.1,3.8,1982-02-06
401,17.1,27.3,0.2,3.5,1982-02-07
402,16.6,26.4,0.2,3.3,1982-02-08
403,15.4,27.2,0.2,3.7,1982-02-09
404,13.8,28.3,0.1,4.2,1982-02-10
405,15.7,29.8,0.0,4.3,1982-02-11
406,15.4,32.4,0.0,5.0,1982-02-12
407,16.3,32.6,0.3,4.9,1982-02-13
408,15.4,32.0,0.0,4.9,1982-02-14
409,15.1,33.7,0.0,5.4,1982-02-15
410,15.5,33.6,0.0,5.3,1982-02-16
411,14.0,34.4,0.0,5.7,1982-02-17
412,17.1,34.5,0.0,5.4,1982-02-18
413,15.8,33.5,0.0,5.3,1982-02-19
414,16.2,32.0,0.0,4.9,1982-02-20
415,15.4,33.5,0.0,5.4,1982-02-21
416,17.7,33.8,0.0,5.2,1982-02-22
417,15.6,34.3,0.0,5.6,1982-02-23
418,15.7,33.4,0.0,5.4,1982-02-24
419,18.0,33.6,0.0,5.2,1982-02-25
420,16.5,34.4,0.0,5.6,1982-02-26
421,15.8,35.4,0.0,5.9,1982-02-27
422,15.7,34.4,0.0,5.7,1982-02-28
423,15.8,37.1,0.0,6.4,1982-03-01
424,20.6,36.4,0.0,5.6,1982-03-02
425,18.7,35.1,0.0,5.5,1982-03-03
426,20.1,32.2,0.0,4.6,1982-03-04
427,19.0,37.1,0.0,6.1,1982-03-05
428,17.6,38.1,0.0,6.6,1982-03-06
429,18.5,37.5,0.0,6.3,1982-03-07
430,17.5,38.4,0.0,6.7,1982-03-08
431,18.1,34.1,0.0,5.5,1982-03-09
432,15.4,26.6,0.0,3.9,1982-03-10
433,14.3,29.9,0.0,4.9,1982-03-11
434,15.9,32.6,0.0,5.4,1982-03-12
435,16.0,35.8,0.0,6.2,1982-03-13
436,18.1,37.0,0.0,6.3,1982-03-14
437,18.8,37.3,0.0,6.3,1982-03-15
438,18.6,36.5,0.0,6.2,1982-03-16
439,17.5,33.1,0.0,5.4,1982-03-17
440,17.4,33.0,0.0,5.4,1982-03-18
441,16.6,35.4,0.0,6.2,1982-03-19
442,17.0,36.8,0.0,6.5,1982-03-20
443,18.9,38.0,0.0,6.6,1982-03-21
444,18.0,38.7,0.0,6.9,1982-03-22
445,18.9,39.2,0.0,7.0,1982-03-23
446,18.7,37.3,0.0,6.5,1982-03-24
447,19.1,36.2,0.0,6.1,1982-03-25
448,19.2,36.5,0.0,6.2,1982-03-26
449,19.9,35.6,0.0,5.8,1982-03-27
450,18.9,29.9,0.0,4.4,1982-03-28
451,17.7,30.1,0.0,4.7,1982-03-29
452,18.6,28.2,0.0,4.0,1982-03-30
453,17.7,33.2,0.0,5.6,1982-03-31
454,18.3,38.3,0.0,6.9,1982-04-01
455,21.4,40.8,0.0,7.2,1982-04-02
456,19.6,41.0,0.0,7.5,1982-04-03
457,19.6,39.3,0.0,7.1,1982-04-04
458,19.6,40.4,0.0,7.4,1982-04-05
459,20.5,42.0,0.0,7.7,1982-04-06
460,21.8,41.2,0.0,7.4,1982-04-07
461,23.1,41.0,0.0,7.1,1982-04-08
462,20.0,36.3,0.0,6.2,1982-04-09
463,19.9,37.5,0.0,6.5,1982-04-10
464,17.7,32.6,0.0,5.5,1982-04-11
465,16.9,31.0,0.0,5.2,1982-04-12
466,16.1,30.7,0.0,5.2,1982-04-13
467,16.6,30.9,0.0,5.2,1982-04-14
468,17.5,32.5,0.0,5.5,1982-04-15
469,18.5,34.2,0.0,5.8,1982-04-16
470,19.2,34.8,0.0,5.9,1982-04-17
471,18.8,33.2,0.0,5.5,1982-04-18
472,19.1,33.1,0.0,5.5,1982-04-19
473,19.8,32.3,0.0,5.1,1982-04-20
474,18.9,33.0,0.0,5.5,1982-04-21
475,18.8,33.4,0.0,5.6,1982-04-22
476,19.1,35.7,0.0,6.2,1982-04-23
477,19.3,36.6,0.0,6.4,1982-04-24
478,20.4,35.6,0.0,6.0,1982-04-25
479,19.5,34.5,0.0,5.8,1982-04-26
480,18.4,36.5,0.0,6.6,1982-04-27
481,19.0,38.7,0.0,7.1,1982-04-28
482,18.9,39.8,0.0,7.4,1982-04-29
483,19.0,37.8,0.0,6.9,1982-04-30
484,17.9,36.9,0.0,6.8,1982-05-01
485,18.6,37.0,0.0,6.7,1982-05-02
486,17.6,37.1,0.0,6.9,1982-05-03
487,18.2,37.9,0.0,7.0,1982-05-04
488,17.9,36.0,0.0,6.5,1982-05-05
489,18.3,33.0,0.0,5.6,1982-05-06
490,18.3,32.0,0.0,5.3,1982-05-07
491,18.1,35.4,0.0,6.3,1982-05-08
492,17.6,34.2,0.0,6.1,1982-05-09
493,17.5,37.3,0.0,6.9,1982-05-10
494,20.7,38.5,0.0,6.8,1982-05-11
495,20.7,40.9,0.0,7.6,1982-05-12
496,21.5,39.0,0.0,6.9,1982-05-13
497,21.7,37.8,0.0,6.5,1982-05-14
498,20.7,37.1,0.0,6.5,1982-05-15
499,19.4,37.0,0.0,6.6,1982-05-16
500,20.1,39.6,0.0,7.3,1982-05-17
501,19.5,40.0,0.0,7.5,1982-05-18
502,19.4,39.4,0.0,7.3,1982-05-19
503,19.6,37.0,0.0,6.6,1982-05-20
504,19.4,37.3,0.0,6.7,1982-05-21
505,19.6,39.1,0.0,7.2,1982-05-22
506,20.2,41.9,0.0,7.9,1982-05-23
507,20.9,40.9,0.0,7.5,1982-05-24
508,20.5,37.9,0.0,6.7,1982-05-25
509,20.1,39.2,0.0,7.2,1982-05-26
510,19.7,36.8,0.0,6.5,1982-05-27
511,19.3,36.5,0.0,6.5,1982-05-28
512,19.1,33.7,0.0,5.7,1982-05-29
513,19.5,37.3,0.0,6.7,1982-05-30
514,19.6,36.4,0.0,6.4,1982-05-31
515,20.8,34.9,0.0,5.8,1982-06-01
516,19.4,38.2,0.0,7.0,1982-06-02
517,20.9,36.9,0.0,6.4,1982-06-03
518,24.5,42.2,0.0,7.4,1982-06-04
519,22.7,41.5,0.0,7.5,1982-06-05
520,21.7,41.5,0.0,7.6,1982-06-06
521,21.5,42.0,0.0,7.8,1982-06-07
522,21.4,41.8,0.0,7.7,1982-06-08
523,21.2,38.3,0.0,6.7,1982-06-09
524,21.6,36.3,0.0,6.0,1982-06-10
525,20.7,41.7,0.0,7.8,1982-06-11
526,21.6,42.1,0.0,7.8,1982-06-12
527,22.3,41.0,0.0,7.4,1982-06-13
528,22.3,39.3,0.0,6.8,1982-06-14
529,22.9,37.4,0.0,6.2,1982-06-15
530,22.2,42.2,0.0,7.7,1982-06-16
531,21.9,42.6,0.0,7.9,1982-06-17
532,22.4,39.5,0.0,6.9,1982-06-18
533,22.2,36.9,0.0,6.1,1982-06-19
534,21.7,38.8,0.0,6.8,1982-06-20
535,21.2,37.0,0.0,6.3,1982-06-21
536,21.4,35.6,0.0,5.9,1982-06-22
537,22.7,37.2,0.0,6.1,1982-06-23
538,22.2,33.4,0.0,5.0,1982-06-24
539,20.5,36.4,0.0,6.2,1982-06-25
540,21.6,39.6,0.0,7.0,1982-06-26
541,22.1,37.2,0.0,6.2,1982-06-27
542,22.5,37.6,0.0,6.3,1982-06-28
543,22.6,34.3,0.0,5.3,1982-06-29
544,21.7,36.3,0.0,6.0,1982-06-30
545,23.5,37.5,0.0,6.1,1982-07-01
546,23.9,38.0,0.0,6.2,1982-07-02
547,23.4,35.5,0.0,5.5,1982-07-03
548,22.1,33.6,0.0,5.1,1982-07-04
549,22.0,35.8,0.0,5.8,1982-07-05
550,22.1,37.4,0.0,6.3,1982-07-06
551,22.3,38.4,0.0,6.5,1982-07-07
552,24.3,37.3,0.0,5.9,1982-07-08
553,23.3,36.0,0.0,5.6,1982-07-09
554,24.7,34.3,0.0,4.8,1982-07-10
555,24.6,34.2,8.7,4.8,1982-07-11
556,24.5,37.0,8.7,5.8,1982-07-12
557,24.5,36.3,0.0,5.5,1982-07-13
