,MinTemp,MaxTemp,Precipitation,ReferenceET,Date
126,29.05,40.4,0.0,5.9,1981-05-09
127,27.93,44.05,0.0,7.4,1981-05-10
128,25.73,40.69,0.0,6.7,1981-05-11
129,28.01,40.01,0.0,6.0,1981-05-12
130,27.83,38.65,0.0,5.6,1981-05-13
131,25.96,40.88,0.0,6.7,1981-05-14
132,26.08,43.56,0.0,7.5,1981-05-15
133,24.51,41.23,0.0,7.0,1981-05-16
134,26.06,41.83,0.0,7.0,1981-05-17
135,24.98,42.43,0.0,7.3,1981-05-18
136,23.6,40.13,0.0,6.8,1981-05-19
137,25.42,41.23,0.0,6.9,1981-05-20
138,25.58,41.4,0.0,6.9,1981-05-21
139,25.1,42.23,0.0,7.2,1981-05-22
140,25.62,40.18,0.0,6.5,1981-05-23
141,25.76,41.12,0.0,6.8,1981-05-24
142,26.04,33.17,0.0,4.1,1981-05-25
143,24.49,38.98,0.0,6.3,1981-05-26
144,24.31,37.59,0.0,5.9,1981-05-27
145,23.38,39.91,0.0,6.8,1981-05-28
146,24.19,38.6,0.0,6.2,1981-05-29
147,24.57,41.63,0.0,7.1,1981-05-30
148,28.13,39.5,14.75,5.8,1981-05-31
149,26.22,37.15,2.12,5.4,1981-06-01
150,24.48,39.79,2.12,6.6,1981-06-02
151,25.94,31.41,2.12,3.4,1981-06-03
152,24.35,36.19,2.12,5.4,1981-06-04
153,24.59,38.12,2.12,6.0,1981-06-05
154,25.45,37.34,0.0,5.6,1981-06-06
155,26.09,38.23,0.0,5.8,1981-06-07
156,25.01,39.46,0.0,6.4,1981-06-08
157,24.88,39.32,0.0,6.3,1981-06-09
158,23.88,35.4,0.0,5.3,1981-06-10
159,24.55,37.08,0.0,5.7,1981-06-11
160,23.97,32.58,0.0,4.3,1981-06-12
161,23.73,35.66,0.0,5.4,1981-06-13
162,23.85,34.58,20.81,5.0,1981-06-14
163,24.44,35.8,0.0,5.3,1981-06-15
164,25.73,33.65,10.12,4.3,1981-06-16
165,23.87,36.65,0.0,5.7,1981-06-17
166,24.46,34.46,0.0,4.8,1981-06-18
167,23.79,37.73,0.0,6.0,1981-06-19
168,24.65,36.78,0.0,5.6,1981-06-20
169,25.02,33.8,0.0,4.5,1981-06-21
170,24.92,34.55,8.26,4.8,1981-06-22
171,24.54,31.83,0.0,3.9,1981-06-23
172,23.56,33.53,8.26,4.7,1981-06-24
173,23.88,33.68,0.0,4.7,1981-06-25
174,23.55,36.78,0.0,5.8,1981-06-26
175,23.53,35.23,0.0,5.3,1981-06-27
176,23.63,34.99,4.57,5.2,1981-06-28
177,23.01,32.8,0.0,4.6,1981-06-29
178,24.09,34.82,0.0,5.0,1981-06-30
179,24.65,34.15,0.0,4.7,1981-07-01
180,24.04,31.16,0.0,3.8,1981-07-02
181,24.58,28.76,29.13,2.8,1981-07-03
182,23.36,30.8,14.57,3.9,1981-07-04
183,23.27,30.79,14.57,3.9,1981-07-05
184,23.35,31.35,0.0,4.1,1981-07-06
185,23.13,31.03,0.0,4.0,1981-07-07
